Time [s],fan_n,fan_p,PTA6,PTA7
0.112312670,1,1,1,1
0.112312674,1,0,1,1
0.112312676,0,0,1,1
0.112312680,0,1,1,1
0.112312682,0,0,1,1
0.112312688,0,1,1,1
0.112312698,0,0,1,1
0.112312704,0,1,1,1
0.112312720,0,0,1,1
0.112312730,0,1,1,1
0.112312744,0,0,1,1
0.112312752,0,1,1,1
0.112312766,0,0,1,1
0.112312772,0,1,1,1
0.112312790,0,0,1,1
0.112312794,0,1,1,1
0.112312922,0,0,1,1
0.112312940,1,0,1,1
0.112313738,1,1,1,1
0.112326494,0,1,1,1
0.112338754,0,1,0,0
0.112338912,1,1,0,0
0.112338916,0,1,0,0
0.112338920,0,0,0,0
0.112338942,0,1,0,0
0.112338950,1,1,0,0
0.112338952,1,0,0,0
0.112338956,0,0,0,0
0.112338958,0,1,0,0
0.112338960,0,0,0,0
0.112338966,0,1,0,0
0.112338976,0,0,0,0
0.112338980,1,0,0,0
0.112338984,0,0,0,0
0.112338990,0,1,0,0
0.112338998,0,0,0,0
0.112339004,1,0,0,0
0.112339008,0,0,0,0
0.112339010,0,1,0,0
0.112339020,0,0,0,0
0.112339024,1,0,0,0
0.112339028,0,1,0,0
0.112339038,1,0,0,0
0.112339046,1,1,0,0
0.112339048,0,1,0,0
0.112339054,1,1,0,0
0.112339058,1,0,0,0
0.112339062,1,1,0,0
0.112396802,1,1,0,1
0.112396804,1,1,1,1
0.112405100,0,1,1,1
0.112454748,0,1,0,0
0.112454952,1,1,0,0
0.112454956,0,1,0,0
0.112454974,1,1,0,0
0.112512804,1,1,0,1
0.112512806,1,1,1,1
0.112521962,0,1,1,1
0.112570752,0,1,1,0
0.112570754,0,1,0,0
0.112570928,1,1,0,0
0.112570932,0,1,0,0
0.112570958,1,1,0,0
0.112570962,0,1,0,0
0.112570978,1,1,0,0
0.112628810,1,1,0,1
0.112628812,1,1,1,1
0.112638510,0,1,1,1
0.112686748,0,1,1,0
0.112686750,0,1,0,0
0.112686924,1,1,0,0
0.112686928,0,1,0,0
0.112686952,1,1,0,0
0.112686958,0,1,0,0
0.112686974,1,1,0,0
0.112686982,0,1,0,0
0.112686984,1,1,0,0
0.112744820,1,1,0,1
0.112744822,1,1,1,1
0.112748574,0,1,1,1
0.112748576,0,0,1,1
0.112748580,0,1,1,1
0.112748598,1,1,1,1
0.112748606,1,0,1,1
0.112748608,0,0,1,1
0.112748610,0,1,1,1
0.112748616,0,0,1,1
0.112748620,0,1,1,1
0.112748624,1,1,1,1
0.112748634,1,0,1,1
0.112748636,1,1,1,1
0.112748638,0,1,1,1
0.112748650,1,1,1,1
0.112748670,0,1,1,1
0.112748674,1,1,1,1
0.112748680,0,0,1,1
0.112748684,0,1,1,1
0.112748688,1,1,1,1
0.112748702,0,1,1,1
0.112748716,1,1,1,1
0.112748768,0,1,1,1
0.112748776,1,1,1,1
0.112748792,0,1,1,1
0.112748798,1,1,1,1
0.112748864,0,1,1,1
0.112748876,1,1,1,1
0.112764412,0,1,1,1
0.112774704,1,1,1,1
0.112775702,0,1,1,1
0.112776628,0,0,1,1
0.112776636,0,1,1,1
0.112776638,0,0,1,1
0.112776652,0,1,1,1
0.112776658,1,1,1,1
0.112776660,1,0,1,1
0.112776662,0,0,1,1
0.112776668,0,1,1,1
0.112776670,0,0,1,1
0.112776676,0,1,1,1
0.112776686,1,1,1,1
0.112776688,1,0,1,1
0.112776690,0,0,1,1
0.112776694,0,1,1,1
0.112776698,0,0,1,1
0.112776702,0,1,1,1
0.112776712,0,0,1,1
0.112776720,0,1,1,1
0.112776736,0,0,1,1
0.112776746,0,1,1,1
0.112776758,0,0,1,1
0.112776768,0,1,1,1
0.112776782,0,0,1,1
0.112776788,0,1,1,1
0.112776804,0,0,1,1
0.112776808,0,1,1,1
0.112776934,0,0,1,1
0.112776954,1,0,1,1
0.112777752,1,1,1,1
0.112790514,0,1,1,1
0.112802812,0,1,0,0
0.112802964,1,1,0,0
0.112802968,0,1,0,0
0.112802972,0,0,0,0
0.112802994,0,1,0,0
0.112803002,1,1,0,0
0.112803004,1,0,0,0
0.112803008,0,0,0,0
0.112803010,0,1,0,0
0.112803012,0,0,0,0
0.112803018,0,1,0,0
0.112803028,0,0,0,0
0.112803032,1,0,0,0
0.112803036,0,0,0,0
0.112803042,0,1,0,0
0.112803050,0,0,0,0
0.112803056,1,0,0,0
0.112803060,0,0,0,0
0.112803062,0,1,0,0
0.112803072,0,0,0,0
0.112803076,1,0,0,0
0.112803080,0,0,0,0
0.112803082,0,1,0,0
0.112803090,1,0,0,0
0.112803098,1,1,0,0
0.112803100,0,1,0,0
0.112803106,1,1,0,0
0.112803110,1,0,0,0
0.112803114,1,1,0,0
0.112860902,1,1,0,1
0.112860904,1,1,1,1
0.112869084,0,1,1,1
0.112918828,0,1,1,0
0.112918830,0,1,0,0
0.112919034,1,1,0,0
0.112919038,0,1,0,0
0.112919054,1,1,0,0
0.112976946,1,1,0,1
0.112976948,1,1,1,1
0.112986380,0,1,1,1
0.113034944,0,1,0,0
0.113035122,1,1,0,0
0.113035124,0,1,0,0
0.113035150,1,1,0,0
0.113035154,0,1,0,0
0.113035170,1,1,0,0
0.113093002,1,1,0,1
0.113093004,1,1,1,1
0.113096742,0,1,1,1
0.113096746,0,0,1,1
0.113096750,0,1,1,1
0.113096766,1,1,1,1
0.113096774,1,0,1,1
0.113096776,0,0,1,1
0.113096778,0,1,1,1
0.113096784,0,0,1,1
0.113096788,0,1,1,1
0.113096792,1,1,1,1
0.113096800,1,0,1,1
0.113096804,0,1,1,1
0.113096818,1,1,1,1
0.113096848,0,0,1,1
0.113096850,0,1,1,1
0.113096856,1,1,1,1
0.113096870,0,1,1,1
0.113096882,1,1,1,1
0.113096914,0,1,1,1
0.113096918,1,1,1,1
0.113096934,0,1,1,1
0.113096944,1,1,1,1
0.113097030,0,1,1,1
0.113097044,1,1,1,1
0.113112654,0,1,1,1
0.113122958,1,1,1,1
0.113123710,0,1,1,1
0.113124798,0,0,1,1
0.113124806,0,1,1,1
0.113124808,0,0,1,1
0.113124822,0,1,1,1
0.113124826,1,1,1,1
0.113124830,1,0,1,1
0.113124832,0,0,1,1
0.113124836,0,1,1,1
0.113124840,0,0,1,1
0.113124846,0,1,1,1
0.113124854,1,1,1,1
0.113124858,1,0,1,1
0.113124860,0,0,1,1
0.113124864,0,1,1,1
0.113124866,0,0,1,1
0.113124872,0,1,1,1
0.113124882,0,0,1,1
0.113124888,0,1,1,1
0.113124904,0,0,1,1
0.113124914,0,1,1,1
0.113124928,0,0,1,1
0.113124936,0,1,1,1
0.113124950,0,0,1,1
0.113124956,0,1,1,1
0.113124974,0,0,1,1
0.113124978,0,1,1,1
0.113125104,0,0,1,1
0.113125122,1,0,1,1
0.113125926,1,1,1,1
0.113138576,0,1,1,1
0.113150938,0,1,0,0
0.113151088,1,1,0,0
0.113151090,0,1,0,0
0.113151096,0,0,0,0
0.113151116,0,1,0,0
0.113151124,1,1,0,0
0.113151126,1,0,0,0
0.113151130,0,0,0,0
0.113151132,0,1,0,0
0.113151136,0,0,0,0
0.113151142,0,1,0,0
0.113151150,0,0,0,0
0.113151154,1,0,0,0
0.113151158,1,1,0,0
0.113151160,0,0,0,0
0.113151166,0,1,0,0
0.113151172,0,0,0,0
0.113151178,1,0,0,0
0.113151182,0,0,0,0
0.113151184,0,1,0,0
0.113151194,0,0,0,0
0.113151198,1,0,0,0
0.113151202,0,0,0,0
0.113151204,0,1,0,0
0.113151212,1,1,0,0
0.113151214,1,0,0,0
0.113151220,1,1,0,0
0.113151222,0,1,0,0
0.113151228,1,1,0,0
0.113151232,1,0,0,0
0.113151236,1,1,0,0
0.113209044,1,1,0,1
0.113209046,1,1,1,1
0.113217314,0,1,1,1
0.113267016,0,1,0,0
0.113267222,1,1,0,0
0.113267226,0,1,0,0
0.113267242,1,1,0,0
0.113325058,1,1,0,1
0.113325060,1,1,1,1
0.113334192,0,1,1,1
0.113334200,1,1,1,1
0.113334222,0,1,1,1
0.113334244,1,1,1,1
0.113334246,0,1,1,1
0.113383044,0,1,1,0
0.113383046,0,1,0,0
0.113383222,1,1,0,0
0.113383224,0,1,0,0
0.113383250,1,1,0,0
0.113383254,0,1,0,0
0.113383272,1,1,0,0
0.113441138,1,1,0,1
0.113441140,1,1,1,1
0.113450746,0,1,1,1
0.113499080,0,1,1,0
0.113499082,0,1,0,0
0.113499258,1,1,0,0
0.113499262,0,1,0,0
0.113499286,1,1,0,0
0.113499290,0,1,0,0
0.113499308,1,1,0,0
0.113499314,0,1,0,0
0.113499320,1,1,0,0
0.113557126,1,1,0,1
0.113557128,1,1,1,1
0.113561038,0,1,1,1
0.113561040,0,0,1,1
0.113561044,0,1,1,1
0.113561062,1,1,1,1
0.113561070,1,0,1,1
0.113561072,0,0,1,1
0.113561074,0,1,1,1
0.113561080,0,0,1,1
0.113561084,0,1,1,1
0.113561088,1,1,1,1
0.113561098,1,0,1,1
0.113561100,0,1,1,1
0.113561114,1,1,1,1
0.113561134,0,1,1,1
0.113561138,1,1,1,1
0.113561144,0,0,1,1
0.113561148,0,1,1,1
0.113561152,1,1,1,1
0.113561166,0,1,1,1
0.113561180,1,1,1,1
0.113561210,0,1,1,1
0.113561214,1,1,1,1
0.113561232,0,1,1,1
0.113561240,1,1,1,1
0.113561256,0,1,1,1
0.113561262,1,1,1,1
0.113561328,0,1,1,1
0.113561340,1,1,1,1
0.113576800,0,1,1,1
0.113586904,1,1,1,1
0.113588000,0,1,1,1
0.113589088,0,0,1,1
0.113589096,0,1,1,1
0.113589098,0,0,1,1
0.113589112,0,1,1,1
0.113589118,1,1,1,1
0.113589122,1,0,1,1
0.113589124,0,0,1,1
0.113589128,0,1,1,1
0.113589130,0,0,1,1
0.113589138,0,1,1,1
0.113589146,1,1,1,1
0.113589150,1,0,1,1
0.113589152,0,0,1,1
0.113589156,0,1,1,1
0.113589158,0,0,1,1
0.113589164,0,1,1,1
0.113589174,0,0,1,1
0.113589182,0,1,1,1
0.113589184,0,0,1,1
0.113589188,0,1,1,1
0.113589196,0,0,1,1
0.113589208,0,1,1,1
0.113589220,0,0,1,1
0.113589230,0,1,1,1
0.113589244,0,0,1,1
0.113589250,0,1,1,1
0.113589266,0,0,1,1
0.113589270,0,1,1,1
0.113589288,0,0,1,1
0.113589292,0,1,1,1
0.113589390,0,0,1,1
0.113589414,1,0,1,1
0.113590214,1,1,1,1
0.113602966,0,1,1,1
0.113615062,0,1,0,0
0.113615212,1,1,0,0
0.113615214,0,1,0,0
0.113615220,0,0,0,0
0.113615242,0,1,0,0
0.113615250,1,1,0,0
0.113615252,1,0,0,0
0.113615256,0,0,0,0
0.113615258,0,1,0,0
0.113615260,0,0,0,0
0.113615266,0,1,0,0
0.113615276,0,0,0,0
0.113615278,1,0,0,0
0.113615284,0,0,0,0
0.113615290,0,1,0,0
0.113615298,0,0,0,0
0.113615304,1,0,0,0
0.113615308,0,1,0,0
0.113615318,0,0,0,0
0.113615322,1,0,0,0
0.113615326,0,0,0,0
0.113615328,0,1,0,0
0.113615336,1,1,0,0
0.113615338,1,0,0,0
0.113615344,1,1,0,0
0.113615346,0,1,0,0
0.113615352,1,1,0,0
0.113673126,1,1,1,1
0.113681168,0,1,1,1
0.113681182,1,1,1,1
0.113681192,0,1,1,1
0.113681212,1,1,1,1
0.113681312,0,1,1,1
0.113731070,0,1,1,0
0.113731072,0,1,0,0
0.113731274,1,1,0,0
0.113731280,0,1,0,0
0.113731296,1,1,0,0
0.113789202,1,1,0,1
0.113789204,1,1,1,1
0.113798618,0,1,1,1
0.113847204,0,1,0,0
0.113847382,1,1,0,0
0.113847384,0,1,0,0
0.113847410,1,1,0,0
0.113847414,0,1,0,0
0.113847430,1,1,0,0
0.113905268,1,1,0,1
0.113905270,1,1,1,1
0.113915138,0,1,1,1
0.113963178,0,1,0,0
0.113963354,1,1,0,0
0.113963358,0,1,0,0
0.113963382,1,1,0,0
0.113963386,0,1,0,0
0.113963404,1,1,0,0
0.113963412,0,1,0,0
0.113963416,1,1,0,0
0.114021218,1,1,0,1
0.114021220,1,1,1,1
0.114025084,0,1,1,1
0.114025086,0,0,1,1
0.114025090,0,1,1,1
0.114025110,1,1,1,1
0.114025116,1,0,1,1
0.114025120,0,1,1,1
0.114025128,0,0,1,1
0.114025130,0,1,1,1
0.114025136,1,1,1,1
0.114025144,1,0,1,1
0.114025146,1,1,1,1
0.114025148,0,1,1,1
0.114025154,0,0,1,1
0.114025156,0,1,1,1
0.114025162,1,1,1,1
0.114025182,0,1,1,1
0.114025186,1,1,1,1
0.114025190,0,1,1,1
0.114025192,0,0,1,1
0.114025194,0,1,1,1
0.114025198,1,1,1,1
0.114025214,0,1,1,1
0.114025226,1,1,1,1
0.114025242,0,1,1,1
0.114025246,1,1,1,1
0.114025258,0,1,1,1
0.114025260,1,1,1,1
0.114025278,0,1,1,1
0.114025286,1,1,1,1
0.114025302,0,1,1,1
0.114025310,1,1,1,1
0.114025374,0,1,1,1
0.114025388,1,1,1,1
0.114040962,0,1,1,1
0.114051052,1,1,1,1
0.114052192,0,1,1,1
0.114053140,0,0,1,1
0.114053146,0,1,1,1
0.114053150,0,0,1,1
0.114053164,0,1,1,1
0.114053170,1,1,1,1
0.114053172,1,0,1,1
0.114053174,0,0,1,1
0.114053188,0,1,1,1
0.114053198,1,1,1,1
0.114053200,1,0,1,1
0.114053202,0,0,1,1
0.114053206,0,1,1,1
0.114053210,0,0,1,1
0.114053214,0,1,1,1
0.114053224,0,0,1,1
0.114053232,0,1,1,1
0.114053236,0,0,1,1
0.114053238,0,1,1,1
0.114053248,0,0,1,1
0.114053258,0,1,1,1
0.114053270,0,0,1,1
0.114053280,0,1,1,1
0.114053294,0,0,1,1
0.114053302,0,1,1,1
0.114053316,0,0,1,1
0.114053322,0,1,1,1
0.114053338,0,0,1,1
0.114053342,0,1,1,1
0.114053440,0,0,1,1
0.114053462,1,0,1,1
0.114054260,1,1,1,1
0.114066640,0,1,1,1
0.114066656,1,1,1,1
0.114066772,0,1,1,1
0.114066828,1,1,1,1
0.114066908,0,1,1,1
0.114079142,0,1,1,0
0.114079144,0,1,0,0
0.114079294,1,1,0,0
0.114079298,0,1,0,0
0.114079304,0,0,0,0
0.114079324,0,1,0,0
0.114079332,1,1,0,0
0.114079334,1,0,0,0
0.114079338,0,0,0,0
0.114079340,0,1,0,0
0.114079342,0,0,0,0
0.114079348,0,1,0,0
0.114079358,0,0,0,0
0.114079362,1,0,0,0
0.114079366,0,1,0,0
0.114079368,0,0,0,0
0.114079372,0,1,0,0
0.114079380,0,0,0,0
0.114079386,1,0,0,0
0.114079390,0,0,0,0
0.114079392,0,1,0,0
0.114079400,0,0,0,0
0.114079406,1,0,0,0
0.114079410,0,1,0,0
0.114079420,1,0,0,0
0.114079426,1,1,0,0
0.114079430,0,1,0,0
0.114079436,1,1,0,0
0.114079440,1,0,0,0
0.114079442,1,1,0,0
0.114137162,1,1,0,1
0.114137164,1,1,1,1
0.114145416,0,1,1,1
0.114195100,0,1,1,0
0.114195102,0,1,0,0
0.114195304,1,1,0,0
0.114195310,0,1,0,0
0.114195326,1,1,0,0
0.114253134,1,1,1,1
0.114262640,0,1,1,1
0.114311062,0,1,1,0
0.114311064,0,1,0,0
0.114311238,1,1,0,0
0.114311242,0,1,0,0
0.114311266,1,1,0,0
0.114311270,0,1,0,0
0.114311288,1,1,0,0
0.114369104,1,1,1,1
0.114373006,0,1,1,1
0.114373010,0,0,1,1
0.114373014,0,1,1,1
0.114373032,1,1,1,1
0.114373038,1,0,1,1
0.114373042,0,1,1,1
0.114373050,0,0,1,1
0.114373052,0,1,1,1
0.114373058,1,1,1,1
0.114373066,1,0,1,1
0.114373068,1,1,1,1
0.114373070,0,1,1,1
0.114373082,1,1,1,1
0.114373112,0,0,1,1
0.114373116,0,1,1,1
0.114373120,1,1,1,1
0.114373134,0,1,1,1
0.114373148,1,1,1,1
0.114373178,0,1,1,1
0.114373184,1,1,1,1
0.114373200,0,1,1,1
0.114373208,1,1,1,1
0.114373224,0,1,1,1
0.114373230,1,1,1,1
0.114373296,0,1,1,1
0.114373310,1,1,1,1
0.114388904,0,1,1,1
0.114398866,1,1,1,1
0.114399566,0,1,1,1
0.114399576,1,1,1,1
0.114399852,0,1,1,1
0.114401064,0,0,1,1
0.114401072,0,1,1,1
0.114401074,0,0,1,1
0.114401088,0,1,1,1
0.114401094,1,1,1,1
0.114401096,1,0,1,1
0.114401098,0,0,1,1
0.114401104,0,1,1,1
0.114401106,0,0,1,1
0.114401112,0,1,1,1
0.114401122,1,1,1,1
0.114401124,1,0,1,1
0.114401126,0,0,1,1
0.114401130,0,1,1,1
0.114401134,0,0,1,1
0.114401138,0,1,1,1
0.114401148,0,0,1,1
0.114401156,0,1,1,1
0.114401172,0,0,1,1
0.114401182,0,1,1,1
0.114401194,0,0,1,1
0.114401204,0,1,1,1
0.114401218,0,0,1,1
0.114401224,0,1,1,1
0.114401240,0,0,1,1
0.114401244,0,1,1,1
0.114401366,0,0,1,1
0.114401388,1,0,1,1
0.114402186,1,1,1,1
0.114414552,0,1,1,1
0.114414560,1,1,1,1
0.114414830,0,1,1,1
0.114427032,0,1,1,0
0.114427034,0,1,0,0
0.114427184,1,1,0,0
0.114427188,0,1,0,0
0.114427194,0,0,0,0
0.114427214,0,1,0,0
0.114427222,1,1,0,0
0.114427224,1,0,0,0
0.114427228,0,0,0,0
0.114427230,0,1,0,0
0.114427232,0,0,0,0
0.114427238,0,1,0,0
0.114427248,0,0,0,0
0.114427252,1,0,0,0
0.114427256,0,1,0,0
0.114427258,0,0,0,0
0.114427262,0,1,0,0
0.114427270,0,0,0,0
0.114427276,1,0,0,0
0.114427280,0,1,0,0
0.114427290,0,0,0,0
0.114427294,1,0,0,0
0.114427298,0,0,0,0
0.114427300,0,1,0,0
0.114427308,1,1,0,0
0.114427310,1,0,0,0
0.114427316,1,1,0,0
0.114427318,0,1,0,0
0.114427324,1,1,0,0
0.114485104,1,1,0,1
0.114485106,1,1,1,1
0.114493424,0,1,1,1
0.114543044,0,1,0,0
0.114543250,1,1,0,0
0.114543254,0,1,0,0
0.114543270,1,1,0,0
0.114601162,1,1,1,1
0.114609826,0,1,1,1
0.114609838,1,1,1,1
0.114610364,0,1,1,1
0.114659148,0,1,0,0
0.114659324,1,1,0,0
0.114659326,0,1,0,0
0.114659352,1,1,0,0
0.114659356,0,1,0,0
0.114659374,1,1,0,0
0.114717210,1,1,0,1
0.114717212,1,1,1,1
0.114726442,0,1,1,1
0.114726448,1,1,1,1
0.114726984,0,1,1,1
0.114775164,0,1,1,0
0.114775166,0,1,0,0
0.114775342,1,1,0,0
0.114775346,0,1,0,0
0.114775372,1,1,0,0
0.114775376,0,1,0,0
0.114775392,1,1,0,0
0.114775398,0,1,0,0
0.114775404,1,1,0,0
0.114833196,1,1,0,1
0.114833198,1,1,1,1
0.114837082,0,1,1,1
0.114837084,0,0,1,1
0.114837088,0,1,1,1
0.114837106,1,1,1,1
0.114837114,1,0,1,1
0.114837116,0,0,1,1
0.114837118,0,1,1,1
0.114837124,0,0,1,1
0.114837128,0,1,1,1
0.114837132,1,1,1,1
0.114837140,1,0,1,1
0.114837144,0,1,1,1
0.114837158,1,1,1,1
0.114837178,0,1,1,1
0.114837182,1,1,1,1
0.114837188,0,0,1,1
0.114837190,0,1,1,1
0.114837196,1,1,1,1
0.114837210,0,1,1,1
0.114837224,1,1,1,1
0.114837254,0,1,1,1
0.114837258,1,1,1,1
0.114837276,0,1,1,1
0.114837284,1,1,1,1
0.114837300,0,1,1,1
0.114837306,1,1,1,1
0.114837372,0,1,1,1
0.114837384,1,1,1,1
0.114852612,0,1,1,1
0.114852620,1,1,1,1
0.114852772,0,1,1,1
0.114852814,1,1,1,1
0.114852878,0,1,1,1
0.114863042,1,1,1,1
0.114863130,0,1,1,1
0.114863138,1,1,1,1
0.114864116,0,1,1,1
0.114865136,0,0,1,1
0.114865144,0,1,1,1
0.114865146,0,0,1,1
0.114865160,0,1,1,1
0.114865166,1,1,1,1
0.114865170,0,0,1,1
0.114865176,0,1,1,1
0.114865178,0,0,1,1
0.114865186,0,1,1,1
0.114865194,1,1,1,1
0.114865196,1,0,1,1
0.114865200,0,0,1,1
0.114865202,0,1,1,1
0.114865206,0,0,1,1
0.114865212,0,1,1,1
0.114865222,0,0,1,1
0.114865228,0,1,1,1
0.114865232,0,0,1,1
0.114865234,0,1,1,1
0.114865244,0,0,1,1
0.114865254,0,1,1,1
0.114865268,0,0,1,1
0.114865276,0,1,1,1
0.114865290,0,0,1,1
0.114865298,0,1,1,1
0.114865312,0,0,1,1
0.114865318,0,1,1,1
0.114865336,0,0,1,1
0.114865338,0,1,1,1
0.114865438,0,0,1,1
0.114865460,1,0,1,1
0.114866258,1,1,1,1
0.114879016,0,1,1,1
0.114891122,0,1,1,0
0.114891124,0,1,0,0
0.114891272,1,1,0,0
0.114891276,0,1,0,0
0.114891280,0,0,0,0
0.114891302,0,1,0,0
0.114891308,1,1,0,0
0.114891312,1,0,0,0
0.114891316,0,0,0,0
0.114891318,0,1,0,0
0.114891320,0,0,0,0
0.114891326,0,1,0,0
0.114891336,0,0,0,0
0.114891338,1,0,0,0
0.114891342,1,1,0,0
0.114891344,0,1,0,0
0.114891346,0,0,0,0
0.114891350,0,1,0,0
0.114891358,0,0,0,0
0.114891362,1,0,0,0
0.114891366,0,0,0,0
0.114891368,0,1,0,0
0.114891378,0,0,0,0
0.114891382,1,0,0,0
0.114891386,0,0,0,0
0.114891388,0,1,0,0
0.114891396,1,1,0,0
0.114891398,1,0,0,0
0.114891404,1,1,0,0
0.114891406,0,1,0,0
0.114891412,1,1,0,0
0.114949200,1,1,0,1
0.114949202,1,1,1,1
0.114957352,0,1,1,1
0.115007176,0,1,1,0
0.115007178,0,1,0,0
0.115007382,1,1,0,0
0.115007386,0,1,0,0
0.115007402,1,1,0,0
0.115065246,1,1,0,1
0.115065248,1,1,1,1
0.115074652,0,1,1,1
0.115123198,0,1,1,0
0.115123200,0,1,0,0
0.115123376,1,1,0,0
0.115123378,0,1,0,0
0.115123404,1,1,0,0
0.115123408,0,1,0,0
0.115123424,1,1,0,0
0.115181274,1,1,0,1
0.115181276,1,1,1,1
0.115185000,0,1,1,1
0.115185002,0,0,1,1
0.115185006,0,1,1,1
0.115185024,1,1,1,1
0.115185030,1,0,1,1
0.115185034,0,0,1,1
0.115185036,0,1,1,1
0.115185042,0,0,1,1
0.115185044,0,1,1,1
0.115185050,1,1,1,1
0.115185058,1,0,1,1
0.115185060,1,1,1,1
0.115185062,0,1,1,1
0.115185074,1,1,1,1
0.115185104,0,0,1,1
0.115185108,0,1,1,1
0.115185112,1,1,1,1
0.115185126,0,1,1,1
0.115185140,1,1,1,1
0.115185170,0,1,1,1
0.115185176,1,1,1,1
0.115185192,0,1,1,1
0.115185200,1,1,1,1
0.115185216,0,1,1,1
0.115185220,1,1,1,1
0.115185288,0,1,1,1
0.115185302,1,1,1,1
0.115200892,0,1,1,1
0.115211228,1,1,1,1
0.115211978,0,1,1,1
0.115213058,0,0,1,1
0.115213066,0,1,1,1
0.115213068,0,0,1,1
0.115213082,0,1,1,1
0.115213086,1,1,1,1
0.115213090,1,0,1,1
0.115213092,0,0,1,1
0.115213096,0,1,1,1
0.115213100,0,0,1,1
0.115213106,0,1,1,1
0.115213114,1,1,1,1
0.115213118,1,0,1,1
0.115213120,0,0,1,1
0.115213124,0,1,1,1
0.115213126,0,0,1,1
0.115213132,0,1,1,1
0.115213142,0,0,1,1
0.115213148,0,1,1,1
0.115213164,0,0,1,1
0.115213174,0,1,1,1
0.115213188,0,0,1,1
0.115213196,0,1,1,1
0.115213210,0,0,1,1
0.115213216,0,1,1,1
0.115213234,0,0,1,1
0.115213238,0,1,1,1
0.115213366,0,0,1,1
0.115213384,1,0,1,1
0.115214182,1,1,1,1
0.115226628,0,1,1,1
0.115226644,1,1,1,1
0.115226752,0,1,1,1
0.115239232,0,1,0,0
0.115239386,1,1,0,0
0.115239390,0,1,0,0
0.115239394,0,0,0,0
0.115239416,0,1,0,0
0.115239422,1,1,0,0
0.115239426,1,0,0,0
0.115239430,0,0,0,0
0.115239432,0,1,0,0
0.115239434,0,0,0,0
0.115239440,0,1,0,0
0.115239450,0,0,0,0
0.115239454,1,0,0,0
0.115239458,0,0,0,0
0.115239464,0,1,0,0
0.115239472,0,0,0,0
0.115239478,1,0,0,0
0.115239482,0,0,0,0
0.115239484,0,1,0,0
0.115239492,0,0,0,0
0.115239498,1,0,0,0
0.115239502,0,1,0,0
0.115239512,1,0,0,0
0.115239518,1,1,0,0
0.115239522,0,1,0,0
0.115239528,1,1,0,0
0.115239530,1,0,0,0
0.115239534,1,1,0,0
0.115297316,1,1,0,1
0.115297318,1,1,1,1
0.115305522,0,1,1,1
0.115355266,0,1,0,0
0.115355470,1,1,0,0
0.115355474,0,1,0,0
0.115355492,1,1,0,0
0.115413386,1,1,1,1
0.115422588,0,1,1,1
0.115471382,0,1,1,0
0.115471384,0,1,0,0
0.115471560,1,1,0,0
0.115471562,0,1,0,0
0.115471588,1,1,0,0
0.115471592,0,1,0,0
0.115471610,1,1,0,0
0.115529408,1,1,1,1
0.115538522,0,1,1,1
0.115538536,1,1,1,1
0.115538966,0,1,1,1
0.115587320,0,1,0,0
0.115587496,1,1,0,0
0.115587498,0,1,0,0
0.115587524,1,1,0,0
0.115587528,0,1,0,0
0.115587546,1,1,0,0
0.115645388,1,1,0,1
0.115645390,1,1,1,1
0.115649326,0,1,1,1
0.115649328,0,0,1,1
0.115649332,0,1,1,1
0.115649350,1,1,1,1
0.115649358,1,0,1,1
0.115649360,0,0,1,1
0.115649362,0,1,1,1
0.115649368,0,0,1,1
0.115649370,0,1,1,1
0.115649376,1,1,1,1
0.115649384,1,0,1,1
0.115649386,1,1,1,1
0.115649388,0,1,1,1
0.115649402,1,1,1,1
0.115649422,0,1,1,1
0.115649424,1,1,1,1
0.115649430,0,0,1,1
0.115649434,0,1,1,1
0.115649438,1,1,1,1
0.115649454,0,1,1,1
0.115649466,1,1,1,1
0.115649498,0,1,1,1
0.115649502,1,1,1,1
0.115649518,0,1,1,1
0.115649526,1,1,1,1
0.115649542,0,1,1,1
0.115649550,1,1,1,1
0.115649614,0,1,1,1
0.115649628,1,1,1,1
0.115664678,0,1,1,1
0.115664688,1,1,1,1
0.115665094,0,1,1,1
0.115675072,1,1,1,1
0.115675190,0,1,1,1
0.115675204,1,1,1,1
0.115676158,0,1,1,1
0.115676170,1,1,1,1
0.115676190,0,1,1,1
0.115676202,1,1,1,1
0.115676266,0,1,1,1
0.115677382,0,0,1,1
0.115677390,0,1,1,1
0.115677392,0,0,1,1
0.115677406,0,1,1,1
0.115677412,1,1,1,1
0.115677416,0,0,1,1
0.115677422,0,1,1,1
0.115677424,0,0,1,1
0.115677432,0,1,1,1
0.115677440,1,1,1,1
0.115677444,1,0,1,1
0.115677446,0,0,1,1
0.115677450,0,1,1,1
0.115677452,0,0,1,1
0.115677458,0,1,1,1
0.115677468,0,0,1,1
0.115677474,0,1,1,1
0.115677478,0,0,1,1
0.115677482,0,1,1,1
0.115677490,0,0,1,1
0.115677502,0,1,1,1
0.115677514,0,0,1,1
0.115677524,0,1,1,1
0.115677536,0,0,1,1
0.115677544,0,1,1,1
0.115677560,0,0,1,1
0.115677564,0,1,1,1
0.115677582,0,0,1,1
0.115677586,0,1,1,1
0.115677686,0,0,1,1
0.115677708,1,0,1,1
0.115678508,1,1,1,1
0.115691266,0,1,1,1
0.115703290,0,1,1,0
0.115703292,0,1,0,0
0.115703442,1,1,0,0
0.115703446,0,1,0,0
0.115703452,0,0,0,0
0.115703472,0,1,0,0
